"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular respiration","GO:0045333","0.0038696104623531053","2.4123327514062254","152","86","7","11706","FBGN0022160,FBGN0027291,FBGN0039358,FBGN0261955,FBGN0261439,FBGN0035600,FBGN0010352"
"GO:BP","myosin filament organization","GO:0031033","0.004877919125161626","2.3117654044706684","15","15","2","11706","FBGN0005633,FBGN0264695"
"GO:BP","isocitrate metabolic process","GO:0006102","0.01040164604921178","1.9828979286317077","7","49","2","11706","FBGN0027291,FBGN0039358"
"GO:BP","oscillatory muscle contraction","GO:0014703","0.011710518822266","1.9314238635394372","1","5","1","11706","FBGN0005633"
"GO:BP","voluntary skeletal muscle contraction","GO:0003010","0.011710518822266","1.9314238635394372","1","5","1","11706","FBGN0005633"
"GO:BP","aerobic respiration","GO:0009060","0.015143429961685996","1.8197757467168478","140","86","6","11706","FBGN0027291,FBGN0039358,FBGN0261955,FBGN0261439,FBGN0035600,FBGN0010352"
"GO:BP","heart contraction","GO:0060047","0.016673756510666934","1.7779665448592472","34","60","3","11706","FBGN0004169,FBGN0283471,FBGN0263006"
"GO:BP","positive regulation of purine nucleotide metabolic process","GO:1900544","0.016673756510666934","1.7779665448592472","6","79","2","11706","FBGN0265356,FBGN0003360"
"GO:BP","positive regulation of nucleotide metabolic process","GO:0045981","0.016673756510666934","1.7779665448592472","6","79","2","11706","FBGN0265356,FBGN0003360"
"GO:BP","blood circulation","GO:0008015","0.016673756510666934","1.7779665448592472","34","60","3","11706","FBGN0004169,FBGN0283471,FBGN0263006"
"GO:BP","positive regulation of microfilament motor activity","GO:0120081","0.01806457053022581","1.7431723589545358","3","3","1","11706","FBGN0265045"
"GO:BP","regulation of synaptic activity","GO:0060025","0.0183748102358772","1.7357771373559825","16","31","2","11706","FBGN0026255,FBGN0038840"
"GO:BP","regulation of cardiac muscle contraction by calcium ion signaling","GO:0010882","0.021321220476384413","1.67118793890493","1","11","1","11706","FBGN0004169"
"GO:BP","regulation of microfilament motor activity","GO:0120079","0.022859424153747747","1.6409347140107147","4","3","1","11706","FBGN0265045"
"GO:BP","heart process","GO:0003015","0.026348667350089366","1.5792413454282253","45","14","2","11706","FBGN0004169,FBGN0283471"
"GO:BP","circulatory system process","GO:0003013","0.026348667350089366","1.5792413454282253","45","14","2","11706","FBGN0004169,FBGN0283471"
"GO:BP","regulation of myosin II filament assembly","GO:0043520","0.026348667350089366","1.5792413454282253","1","15","1","11706","FBGN0264695"
"GO:BP","protein localization to M-band","GO:0036309","0.026732845523379428","1.572954811190016","1","16","1","11706","FBGN0053519"
"GO:BP","mitochondrial phosphate ion transmembrane transport","GO:1990547","0.026732845523379428","1.572954811190016","2","8","1","11706","FBGN0034497"
"GO:BP","synaptic transmission, glutamatergic","GO:0035249","0.026732845523379428","1.572954811190016","21","31","2","11706","FBGN0026255,FBGN0038840"
"GO:BP","ionotropic glutamate receptor signaling pathway","GO:0035235","0.026732845523379428","1.572954811190016","21","31","2","11706","FBGN0026255,FBGN0038840"
"GO:BP","positive regulation of ATP metabolic process","GO:1903580","0.02994385593001537","1.5236922754257562","9","79","2","11706","FBGN0265356,FBGN0003360"
"GO:BP","regulation of nucleotide metabolic process","GO:0006140","0.03621646301434752","1.441093966179836","10","79","2","11706","FBGN0265356,FBGN0003360"
"GO:BP","regulation of purine nucleotide metabolic process","GO:1900542","0.03621646301434752","1.441093966179836","10","79","2","11706","FBGN0265356,FBGN0003360"
"GO:BP","organic hydroxy compound transport","GO:0015850","0.039686650646643874","1.4013555518124001","34","24","2","11706","FBGN0004242,FBGN0051410"
"GO:BP","glycerophosphate shuttle","GO:0006127","0.04088035661587738","1.3884853243304822","1","28","1","11706","FBGN0022160"
"GO:BP","glutamate receptor signaling pathway","GO:0007215","0.04088035661587738","1.3884853243304822","27","31","2","11706","FBGN0026255,FBGN0038840"
"GO:BP","regulation of cell-matrix adhesion","GO:0001952","0.04088035661587738","1.3884853243304822","7","4","1","11706","FBGN0265991"
"GO:BP","carbohydrate metabolic process","GO:0005975","0.04320614945225436","1.3644544364462972","284","77","7","11706","FBGN0022160,FBGN0032253,FBGN0051973,FBGN0265356,FBGN0265191,FBGN0000064,FBGN0261955"
"GO:BP","regulation of postsynaptic membrane potential","GO:0060078","0.04485252278267562","1.3482131245311049","30","31","2","11706","FBGN0026255,FBGN0038840"
"GO:BP","muscle tissue development","GO:0060537","0.04485252278267562","1.3482131245311049","20","47","2","11706","FBGN0283471,FBGN0259209"
"GO:BP","regulation of cardiac muscle contraction","GO:0055117","0.04485252278267562","1.3482131245311049","3","11","1","11706","FBGN0004169"
"GO:CC","contractile fiber","GO:0043292","1.0135009529028084e-28","27.994175838643162","73","70","21","11923","FBGN0264489,FBGN0265991,FBGN0005633,FBGN0261565,FBGN0004169,FBGN0005666,FBGN0283471,FBGN0264695,FBGN0053519,FBGN0002772,FBGN0003149,FBGN0000667,FBGN0002773,FBGN0023540,FBGN0039897,FBGN0036044,FBGN0259209,FBGN0026059,FBGN0261836,FBGN0265356,FBGN0000064"
